"station","X","Y","Longterm","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79"
"ghazvin",50.050000,36.250000,52.180556,40.928336,72.940702,68.093581,43.447438,53.382446,6.409183,40.705871,44.306597,32.847791,62.928415,60.041471,63.780095,59.933589,54.531216,44.195846,62.183060,29.186369,58.534444,87.380324,16.300915,40.172101,33.203943,41.075856,56.101867,55.529404,35.303719,56.579556,45.843499,63.159656,47.874601,47.021288,115.140349,19.816172,51.075962,60.546424,51.052660,66.608280,50.704710,86.945975,44.328796,42.206381,54.270563,49.838659,44.441088,33.836466,31.604988,45.650618,46.457034,50.752266,42.945048,59.750370,42.222288,73.918574,59.577327,47.978476,37.607763,66.418388,35.511371,59.037748,51.746398,30.815210,56.167361,50.610086,46.324915,49.330702,53.453055,68.918389,64.221638,36.362782,15.448386,49.499380,8.003837,30.803386,1.556309,69.534545,58.479018,45.780519,44.984428,122.785008,41.311982,73.102354,68.452042,44.054922,53.432360,7.537230,40.961401,44.652634,33.325315,62.821250,60.001111,63.664007,59.910807,54.564315,44.640685,62.019118,29.656701,58.401873,86.787660,17.055735,40.642891,33.601294,41.323129,56.179386,55.491312,36.136728,56.565261,46.184734,63.338886,48.028227,47.317284,113.734377,20.944994,51.316757,60.193693,51.216508,66.597673,51.116268,86.319511,44.736069,42.551370,54.275161,50.092352,44.749460,34.177069,32.097690,45.887886,46.571230,51.026480,43.257282,59.583102,42.772137,73.366599,59.672471,48.309576,37.908406,66.123000,36.091697,59.032636,51.838913,31.296278,55.889296,50.806126,46.672104,49.693223,53.732218,68.617042,63.847145,36.866431,16.431859,49.595838,8.873434,31.458367,3.087462,69.387678,58.509286,46.059606,45.149579,123.935949
"ghom",50.850000,34.700000,25.718750,26.265747,44.688522,132.968196,64.212146,35.928385,39.680835,20.379598,26.942571,11.480430,24.208422,24.329678,26.433164,50.886855,31.571589,47.745358,8.317525,16.934625,9.622361,17.729888,27.619661,24.468010,23.203739,17.323040,24.921887,17.017168,45.799951,18.474613,38.015357,24.293959,25.123340,42.294598,18.600855,36.946282,12.189426,29.846590,22.194308,37.447305,44.038989,34.510398,31.195704,23.592794,12.184333,13.492814,17.945772,8.411217,22.931460,24.532331,19.013719,34.613578,11.268412,18.322386,23.742844,16.855990,13.135672,32.835498,23.029787,34.192743,25.878394,44.721680,36.767480,20.010795,32.593705,0.000000,45.166819,15.730551,41.569551,34.149550,34.614149,40.977559,12.817257,87.102253,10.463970,15.223181,60.560961,22.984203,32.991463,30.821708,19.703246,78.797241,26.849410,45.473928,132.434335,64.221460,36.207860,39.733295,21.148864,27.414237,12.124076,24.940003,25.184781,27.167417,50.857576,31.854082,47.916197,9.332272,17.481075,10.510309,18.849824,27.981920,25.152045,23.619232,17.882758,25.696753,17.702916,46.113711,19.146468,38.343971,25.325419,25.661139,42.576531,19.483371,37.527431,13.308733,30.094341,22.941529,38.086881,44.386444,35.098424,31.711004,24.258189,13.045042,14.427932,18.629373,9.005455,23.416939,24.976923,19.542052,35.227075,12.149449,19.034740,24.585157,17.604715,14.054706,33.406940,23.363374,34.654727,26.421784,45.074490,37.142030,20.490034,32.761648,1.217084,45.258860,16.623771,42.125962,34.620720,34.785675,41.124034,13.494407,86.073556,11.060124,16.148755,60.536459,23.919306,33.551617,31.302924,20.251276,80.548230
"bijar",47.616667,35.883333,53.654839,67.192036,64.220648,49.501666,66.128865,40.930050,33.721307,35.187583,42.775232,51.543942,34.346488,52.857032,54.187006,43.463972,55.162870,34.188330,38.358482,33.653214,46.047829,112.224970,43.888904,59.719716,32.133051,56.426602,48.565110,47.208794,44.826939,50.093257,53.233165,52.129399,37.874643,58.377570,70.624874,67.207439,55.314778,51.048812,30.059814,58.638555,58.006922,67.719156,72.844698,64.913446,66.850359,49.209878,70.672782,34.606902,46.667307,51.887523,46.833506,63.221817,61.547358,50.406514,71.440519,61.758832,54.766849,62.296956,50.325549,45.391474,74.484448,57.340712,55.531216,62.334689,48.493817,62.252000,61.820639,54.911521,53.511511,47.761538,17.218611,55.877533,32.301311,45.772830,44.179444,38.263809,43.576272,57.583088,61.250401,63.554441,69.189464,201.576108,66.767830,64.459141,50.345057,66.263471,41.447370,34.123828,35.682486,43.079107,51.553283,35.172276,53.491213,54.228641,44.251396,55.163999,35.208571,38.800491,34.213710,46.317570,110.627562,44.261896,59.849712,32.628955,56.279921,48.731252,47.447001,45.646348,50.295005,53.818590,52.973852,38.629258,58.665407,70.645147,67.023420,55.622706,50.991608,30.903085,59.064202,58.434033,67.428214,72.526587,64.553884,66.624312,49.458274,70.346036,34.873332,46.815645,52.358213,47.035056,63.323946,61.359207,50.470480,71.279593,61.870190,54.822822,62.217258,50.474536,45.719709,73.922185,57.574306,55.405857,62.063385,48.611279,62.236817,61.699030,55.311862,54.167627,48.013700,18.243983,55.906302,32.538447,45.864631,44.057369,39.108577,43.832412,57.897310,61.446112,63.515863,68.871229,200.303487
"zarinehObato",46.916667,36.066667,55.678571,8.618015,94.189765,60.054230,74.939229,49.006829,48.951246,46.197979,42.568451,48.740244,55.944068,79.887106,41.402843,88.524365,63.930718,90.710090,45.824419,64.981658,45.679747,39.618499,72.794949,45.654470,48.984370,68.331004,47.192320,44.639000,40.888985,58.615879,79.329572,62.895911,55.744448,62.551660,69.548460,72.536654,53.061930,52.602419,40.130462,71.116984,67.437411,13.888527,66.638352,56.915756,55.539121,66.798841,55.931470,43.325049,50.019243,93.752630,51.225038,62.377106,48.510876,49.928018,49.941847,54.849302,48.160427,68.235962,42.516549,44.664038,79.490880,49.054321,43.415352,54.030919,36.869712,61.567057,57.104230,73.997646,118.774702,38.318817,56.393697,67.484085,43.036329,32.220585,13.403594,54.749327,31.525095,66.969630,73.653558,64.583549,64.787415,25.854046,10.811226,93.035124,60.917651,74.717293,49.374049,48.688211,46.576570,42.974910,48.926488,56.191269,79.402628,42.015382,87.856873,63.576964,89.522957,46.152964,64.494259,46.280608,40.731160,72.013132,46.623937,48.910912,67.592672,47.368275,45.172423,42.023664,58.479876,79.034996,63.535469,56.126364,62.879546,69.768212,71.756105,53.684713,52.496444,40.931949,71.222779,67.742679,16.049664,66.616674,56.795525,55.829033,66.444426,56.334667,43.241285,50.160565,92.440140,51.414417,62.557550,48.950632,50.103092,50.817273,55.643529,48.636025,67.575775,43.169666,45.252528,78.623183,49.612227,43.720418,54.022512,37.843108,61.614934,57.348100,73.926339,116.742274,39.125463,56.247221,67.094210,43.015754,32.782607,14.645598,55.241960,32.290463,67.125702,73.434095,64.695611,64.726405,32.433679
"saghez",46.266667,36.250000,71.566667,72.802233,52.550883,63.688395,70.215482,59.714518,27.422275,61.496576,56.014703,61.886660,103.255330,79.413004,61.303830,84.154435,63.546940,72.605933,56.785611,61.614702,73.696570,63.320568,75.324698,87.362886,41.806325,58.262007,56.273452,47.321604,62.786946,73.194797,101.649124,81.239497,77.805926,70.077806,63.768935,37.249251,64.244115,52.192785,69.889841,94.314369,95.183665,79.766130,70.776354,58.206793,68.299038,74.028351,64.407745,66.772902,78.717262,66.614991,64.524912,80.644577,82.574833,66.030479,85.337089,83.496913,73.577647,65.021613,62.467567,84.448426,76.779092,75.389214,43.080511,88.350499,84.626461,81.111320,74.228546,73.451488,93.044650,65.862100,51.075982,68.718620,64.052646,31.236008,53.880889,121.161504,61.817922,84.280736,87.243053,78.388148,71.295055,218.406700,72.546170,53.561893,64.457624,70.579050,59.806740,28.256972,61.676732,56.243907,61.893092,102.249697,79.648281,61.540106,84.409871,63.693213,73.125759,56.944678,61.632006,73.461952,63.480737,75.114284,87.033556,42.329404,58.406252,56.604081,47.963076,63.393109,73.065608,101.173465,81.432889,77.868500,70.394674,64.458636,37.873652,64.539434,52.442818,69.697573,94.190033,95.367213,79.382586,71.063794,58.392631,68.545823,73.990138,64.633760,66.252849,78.106563,67.159713,64.519539,80.615945,81.973031,66.019711,85.445436,83.779800,73.534668,65.058243,62.650055,83.988019,76.732239,75.050457,43.383765,87.469382,84.139695,81.137987,74.213351,73.918265,92.567107,65.752571,51.578862,68.808424,63.899777,31.706975,53.494469,119.608621,61.597792,84.162491,86.977810,78.343241,71.389044,217.638510
"sanandaj",47.000000,35.333333,66.883333,92.461194,69.707020,41.836150,87.180534,77.584247,31.745407,46.809134,52.356030,57.535348,80.384208,88.250116,44.722368,68.169314,52.896701,60.869697,64.906784,54.339615,73.671846,81.000845,62.731383,76.932350,44.123719,58.927365,47.179378,53.723165,74.054858,53.528712,75.226879,108.912074,78.187631,103.791051,78.736364,65.792338,80.742416,52.681230,71.819156,57.934605,60.529969,84.699201,68.723219,44.032497,59.502565,58.733724,76.435418,55.368563,59.356129,64.592947,55.686710,78.936431,77.860996,58.451429,67.897367,71.439529,65.311930,78.986277,76.706730,59.793817,49.045210,85.765556,54.595613,83.848394,76.555186,62.401930,71.696732,109.507313,87.946752,67.251214,11.080261,63.852598,61.574326,71.052212,63.093333,105.215985,58.910079,56.270295,78.984468,76.008290,81.948977,277.383582,92.029404,69.857027,42.835580,87.061848,77.415163,32.060658,46.996464,52.516574,57.530019,80.237426,88.224075,44.966645,68.432108,53.015802,61.117288,64.823733,54.382141,73.515397,80.971163,62.783911,76.877316,44.280697,58.933747,47.407113,53.829557,74.336090,53.722276,75.352898,108.722410,78.116057,103.437329,78.832734,65.611564,80.636745,52.705592,71.733680,58.356125,60.945432,84.545405,68.790746,44.287572,59.719663,58.875998,76.397122,55.259350,59.365334,64.824762,55.748944,78.973728,77.651336,58.514922,68.039469,71.592943,65.401132,78.831317,76.578880,59.876165,49.312950,85.699862,54.633061,83.521242,76.304094,62.518006,71.624456,109.089092,87.756705,67.177849,11.764442,63.859390,61.404953,70.745423,62.775067,104.737629,58.882935,56.571384,78.985468,75.967596,81.763030,276.088204
"ghorveh",47.800000,35.166667,58.617241,56.273825,64.365192,0.000000,82.950963,61.136260,38.670283,41.268920,55.910647,60.395553,69.711786,84.917851,60.234391,46.502025,65.067121,92.533115,53.477452,37.166467,52.207652,30.379157,74.739801,73.615795,50.219568,46.399497,47.717681,56.311304,87.296472,62.219184,90.329683,79.297754,63.315139,77.643783,64.895570,86.202209,67.312402,55.821458,36.003918,82.920999,57.287556,42.554173,56.045754,52.757161,57.506407,38.397313,57.625898,53.590278,55.045399,76.563476,51.636399,58.570785,54.429264,49.376436,51.352231,50.777254,40.508019,75.142211,61.163787,55.889004,37.221183,56.400347,57.748935,55.258404,63.531037,70.855429,65.719518,52.957844,88.982333,54.409815,12.591586,50.286891,15.205712,54.454128,70.181833,53.099378,45.716875,66.903602,67.485086,75.654506,68.149574,168.821476,56.503173,64.629728,2.724764,82.685597,61.057958,39.026796,41.525877,55.876138,60.167071,69.401346,84.663864,60.210132,47.170816,64.729676,91.593730,53.381492,37.552376,52.275444,31.729056,74.105714,73.379733,50.160650,46.625123,48.064796,56.257487,87.019656,62.139682,89.791469,79.458169,63.272007,77.206193,65.242842,85.332235,67.306729,55.613986,36.790218,82.643584,57.754708,43.447649,56.317659,52.886909,57.656080,39.022724,57.806201,53.214271,54.958191,76.279568,51.671307,59.106195,54.615336,49.554359,52.094114,51.282030,41.127287,74.781008,61.065987,55.945832,37.943413,57.084530,57.634520,55.319256,63.208654,70.609109,65.426697,53.316751,88.383635,54.528098,13.791156,50.537617,16.007048,54.392941,69.197202,53.630535,46.147515,66.997003,67.545164,75.169063,67.864265,169.509519
"marivan",46.200000,35.516667,144.188461,127.857218,194.298730,69.629764,124.957641,128.882004,97.846473,154.481664,132.330310,116.278290,149.961469,189.373823,133.757945,230.122006,120.121395,154.407741,100.367849,105.050344,131.931723,78.490672,135.915177,158.105102,124.596853,99.345383,156.342542,118.372995,259.382417,173.349034,189.750551,215.967385,159.514986,179.974538,193.717101,0.000000,128.257380,79.466097,122.115672,232.929530,270.189880,190.659010,148.234625,110.940050,153.116318,132.095513,175.237880,94.114226,103.327664,187.596834,122.452809,137.558471,71.498507,86.611867,139.956429,242.211359,154.479907,134.753385,144.836526,151.646504,108.543548,115.187770,84.320793,94.323273,135.743379,170.055096,158.953934,211.126920,91.162141,82.153741,167.816245,127.193382,146.333762,23.020071,47.958013,120.037536,62.813532,157.536660,156.892721,193.515770,172.464229,383.571655,126.634583,192.059764,70.400180,124.129007,127.625704,96.968117,152.705667,130.978930,115.162700,148.482799,187.377796,132.414022,227.362044,119.023456,153.081217,99.614247,104.179499,130.646730,78.503277,134.603407,156.480373,123.261142,98.602443,154.547007,117.311197,256.039591,171.258220,187.732628,213.597341,157.950414,178.042175,191.613726,1.106612,127.217996,79.046558,121.059135,230.108598,266.773950,188.347450,146.850080,109.995684,151.634158,130.938829,173.222248,93.264710,102.540785,185.497396,121.278251,136.490967,71.421381,86.249634,138.956177,239.204285,152.940099,133.446148,143.376518,150.025537,107.879142,114.443056,83.746378,93.732805,134.386166,168.231502,157.224306,208.643165,90.915887,81.805624,165.751384,126.028476,144.555477,23.549470,47.855781,119.235908,62.740312,156.030620,155.429800,191.182484,170.488917,379.903756
"anar",55.250000,30.883333,15.178125,18.416228,11.298787,29.233765,4.568762,22.548693,12.206238,8.426519,15.277911,14.955316,17.377164,22.095030,8.096321,20.593104,12.603805,26.111997,20.040398,10.612952,24.837029,20.856847,10.622718,29.365627,11.600193,4.765723,6.364970,28.832992,42.687645,6.308337,23.372784,14.484253,9.560694,24.965049,6.523756,35.202923,6.559727,25.438491,25.527667,18.533202,21.879225,17.648950,16.401736,6.549962,11.378193,3.870960,15.088995,3.576704,22.622129,9.042616,11.785626,23.944317,14.689669,6.069891,22.004517,12.025358,8.414956,12.813646,4.646513,8.546338,20.215084,18.458676,21.699341,5.125964,22.881360,26.544407,16.418615,18.817979,14.929767,17.971898,12.844764,26.365070,31.402901,20.169936,6.232818,16.948086,11.789871,17.505803,23.756482,8.704366,13.962102,55.248685,18.544296,11.627165,30.119390,4.914914,22.655484,12.505189,8.661009,15.417212,15.007356,17.478525,22.302740,8.390347,20.803022,12.741750,26.065155,20.098201,10.771184,24.861066,20.982431,10.787600,29.403215,11.750438,5.007307,6.579545,28.844112,42.667744,6.530102,23.417798,14.709906,9.823535,25.131280,6.758559,35.397571,6.861600,25.508625,25.709994,18.834592,21.965579,17.822266,16.575005,6.738982,11.582390,4.146779,15.186360,3.741705,22.649989,9.256786,11.953228,24.103002,14.792722,6.241372,22.173490,12.191786,8.616436,13.067101,4.853798,8.759866,20.312436,18.612555,21.765432,5.358591,22.956822,26.586875,16.578238,18.952893,15.176888,18.108363,13.032708,26.402428,31.355863,20.241171,6.454194,17.260405,12.047318,17.739553,23.881206,8.897117,14.039629,55.632889
"baft",56.583333,29.233333,51.348276,50.626554,69.607713,418.686341,14.372929,71.871801,69.096702,42.674764,61.622416,26.088871,17.872592,69.392402,69.349052,82.792163,40.584930,8.971855,52.366736,40.502745,59.730659,48.254778,81.736646,50.010804,51.597663,51.400278,27.304683,65.141527,30.655492,50.377697,3.409774,62.979416,76.100592,59.428859,22.039518,129.782532,63.703539,61.464892,67.603611,119.346798,53.720290,87.787349,41.827233,0.000000,45.934224,31.411129,59.958969,32.225804,32.893517,41.370365,0.000000,66.391253,38.125999,31.134811,55.891502,53.456739,40.051525,85.643742,45.368424,40.063083,34.164939,82.914746,25.236347,37.083328,42.968439,71.764973,59.731720,48.635500,45.776337,48.352916,83.497610,47.199490,0.000000,56.594261,9.838946,24.741122,36.139376,69.735259,98.975421,39.856256,28.392975,151.879661,50.535724,69.416164,415.629766,14.597177,71.507206,68.894859,42.515643,61.283459,26.019622,18.014650,69.178196,69.011517,82.384340,40.448601,9.199824,52.121023,40.364296,59.414838,48.162240,81.211326,49.847456,51.335657,51.143206,27.343119,64.822983,30.992626,50.178270,3.753455,62.711383,75.734804,59.202417,22.141920,128.988654,63.484328,61.180094,67.459104,118.657027,53.551778,87.280912,41.776653,0.244088,45.851013,31.432864,59.638819,32.106887,32.804331,41.277003,0.296611,66.125631,37.982813,31.036525,55.793848,53.260300,39.957953,85.134482,45.178366,39.968164,34.107399,82.379417,25.285700,37.013115,42.823978,71.358444,59.441601,48.446423,45.730281,48.216131,83.013338,47.038326,0.266456,56.316302,10.022316,25.006092,36.104072,69.465181,98.362179,39.748969,28.314611,151.607164
"bam",58.350000,29.100000,12.936111,28.759401,14.495732,12.456160,0.000000,21.258739,15.727366,26.569833,13.092279,10.103485,0.000000,14.341930,8.131809,13.668998,15.122208,2.901634,8.594990,16.711382,14.733663,37.399269,8.379571,20.159994,14.765176,24.195710,14.135653,22.157053,15.065282,9.988529,6.873013,10.426666,7.479638,12.027252,12.145242,3.897865,19.056717,29.567017,12.652852,13.763499,17.093756,14.036143,34.009559,8.564259,9.906518,17.763453,6.830463,9.562125,3.260891,6.057901,2.868031,13.307149,7.651620,8.508500,14.485111,15.412036,23.779398,15.945878,13.748654,20.226055,12.314483,5.227831,14.796383,14.733353,16.800690,14.163872,7.626167,6.233905,0.000000,12.287761,10.754300,5.647855,13.088669,15.830762,20.532212,11.194964,11.673396,7.234696,15.094365,4.563615,9.337448,86.278202,28.834976,14.679607,12.898209,0.157120,21.327171,15.863229,26.581782,13.158946,10.146752,0.145517,14.494225,8.271179,13.805570,15.171228,3.029145,8.713072,16.758311,14.803831,37.414643,8.473607,20.222702,14.810041,24.201365,14.218204,22.226774,15.356227,10.076261,7.039148,10.548979,7.614861,12.158279,12.228367,4.114899,19.184685,29.583899,12.864683,13.928453,17.204420,14.166631,34.040515,8.641783,10.033389,17.836496,6.942859,9.607994,3.353381,6.175168,2.979778,13.438966,7.721811,8.567476,14.625333,15.523971,23.831980,16.059029,13.809285,20.281764,12.381392,5.351758,14.869653,14.800385,16.854142,14.246901,7.738766,6.352366,0.182415,12.401865,10.873616,5.770372,13.122604,15.893381,20.571653,11.400304,11.772279,7.396514,15.219954,4.682923,9.406104,86.504931
"sirjan",55.683333,29.466667,27.751515,34.461944,49.980911,210.112868,9.135640,34.914125,67.707607,23.403831,26.494773,7.037097,17.423382,49.025740,21.910536,49.580163,33.774407,11.344758,13.138521,22.527043,22.776814,33.474826,43.988052,24.808760,29.686764,24.027796,21.440961,25.796207,10.110929,36.088255,21.079331,22.588299,50.267511,16.174737,23.187224,66.755321,22.721524,41.747483,29.622958,78.501099,28.435319,37.365808,35.581689,1.501175,32.537632,24.248485,24.792757,19.893426,19.296540,25.406383,21.274951,27.799664,20.437187,13.758928,52.616231,23.553011,21.506321,18.353450,27.054957,22.323064,27.750224,24.894008,16.520009,29.889767,12.726044,39.385212,14.125387,19.959814,48.386849,27.969524,38.614520,24.289023,39.927282,44.400587,22.623151,0.000000,3.689222,45.232164,31.463692,27.668045,2.208634,103.385833,34.534163,50.002502,209.547288,9.547093,35.006215,67.491021,23.529219,26.593837,7.241470,17.603794,49.068829,22.174949,49.601458,33.719765,11.525735,13.373263,22.631766,22.924403,33.557866,43.894836,24.994697,29.703888,24.142626,21.556943,25.975827,10.674438,36.060016,21.198725,22.865475,50.212873,16.538284,23.281091,66.751217,23.003526,41.687733,29.971767,78.277406,28.541630,37.472896,35.587593,1.769701,32.622360,24.373348,24.892766,19.933096,19.402633,25.534742,21.355724,28.063172,20.539514,13.899450,52.525478,23.708577,21.650392,18.725829,27.091736,22.461695,27.790370,25.129501,16.703673,29.896683,13.024807,39.376995,14.451993,20.147302,48.323410,28.089967,38.663851,24.429519,39.759829,44.256176,22.644957,0.724712,4.130961,45.251593,31.689675,27.709925,2.511432,103.602486
